category,domain_name,file_name,file_urls,files,meaning,word
v.,uchicago_S_Hassan,sapdun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03619.mp3,,"happen, occur, take place, ensue",sapdun
adj.,uchicago_S_Hassan,ʦʰāmp.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03620.mp3,,"thick, not clear, obscure, incomprehensible, opaque",ʦʰāmp
n.m.,uchicago_S_Hassan,sar.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03621.mp3,,pond,sar
n.m.,uchicago_S_Hassan,šār.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03622.mp3,,verse,šār
n.m.,uchicago_S_Hassan,šarāb.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03623.mp3,,wine,šarāb
n.m.,uchicago_S_Hassan,šarāb-kʰānι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03624.mp3,,"bar, wine-shop",šarāb-kʰānι
n.f.,uchicago_S_Hassan,sārǝng.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03625.mp3,,"fiddle, a violin",sārǝng
adj.,uchicago_S_Hassan,sargarm.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03626.mp3,,"enthusiastic, excited, in a hurry, impetuous, impulsive",sargarm
n.,uchicago_S_Hassan,sarhad.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03627.mp3,,"frontier, boundary, border line, border",sarhad
adj.,uchicago_S_Hassan,šarīf.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03628.mp3,,gentleman,šarīf
v.,uchicago_S_Hassan,šarīk sapdun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03629.mp3,,"connive, unite, act together, collaborate, combine",šarīk sapdun
n.m.,uchicago_S_Hassan,šarīk.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03630.mp3,,"partner, associate, colleague, collaborator",šarīk
n.m.,uchicago_S_Hassan,šarm.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03631.mp3,,"modesty, reticence, humility, reserve",šarm
v.,uchicago_S_Hassan,šay āsin.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03632.mp3,,to become firmly fixed in position,šay āsin
adj.,uchicago_S_Hassan,šarmaⁿdι gomut.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03633.mp3,,"disgraced, embarrassed, dishonored, mortified, shamed",šarmaⁿdι gomut
adj.,uchicago_S_Hassan,šarmīlι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03634.mp3,,"modest, self-effacing, humble, reserved, simple",šarmīlι
adj.,uchicago_S_Hassan,saršār.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03635.mp3,,"full, stuffed, full to bursting, fit to bust, bulging",saršār
n.m.,uchicago_S_Hassan,šart.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03636.mp3,,"treaty, agreement, contract, settlement",šart
n.f.,uchicago_S_Hassan,sartal.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03637.mp3,,brass metal,sartal
n.m.,uchicago_S_Hassan,sahwun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03638.mp3,,"one who is patient, forgiving, forbearing",sahwun
v.,uchicago_S_Hassan,sārun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03639.mp3,,"to touch with finger, lay a hand on, handle",sārun
n.m.,uchicago_S_Hassan,sarupʰ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03640.mp3,,serpent,sarupʰ
v.,uchicago_S_Hassan,sarι karun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03641.mp3,,"to test, try out, put to the test, investigate",sarι karun
n.f.,uchicago_S_Hassan,sarə̄y.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03642.mp3,,"inn, public house",sarə̄y
n.,uchicago_S_Hassan,sās.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03643.mp3,,thousand,sās
adj.,uchicago_S_Hassan,sə̄sʸum.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03644.mp3,,thousandth,sə̄sʸum
n.m.,uchicago_S_Hassan,sat.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03645.mp3,,seven,sat
adj.,uchicago_S_Hassan,satah.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03646.mp3,,"surface, outward, shallow, superficial",satah
n.,uchicago_S_Hassan,sattatʰ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03647.mp3,,seventy,sattatʰ
adj.,uchicago_S_Hassan,satattihyum.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03648.mp3,,seventieth,satattihyum
n.f.,uchicago_S_Hassan,satāw.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03649.mp3,,harassment,satāw
n.m.,uchicago_S_Hassan,šōvlι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03650.mp3,,"a plumb-line, a plummet",šōvlι
v.,uchicago_S_Hassan,satāwun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03651.mp3,,"to tease, taunt, mock, make fun of, pull somebody's leg",satāwun
n.m.,uchicago_S_Hassan,sātʰ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03652.mp3,,"moment, instant",sātʰ
n.m.,uchicago_S_Hassan,sə̄tʰī.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03653.mp3,,"fellow, partner",sə̄tʰī
n.,uchicago_S_Hassan,satnamnamatʰ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03654.mp3,,ninety-seven,satnamnamatʰ
adj.,uchicago_S_Hassan,satnamnamtιhʸum.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03655.mp3,,ninety-seventh,satnamnamtιhʸum
n.,uchicago_S_Hassan,satōwuh.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03656.mp3,,twenty-seven,satōwuh
adj.,uchicago_S_Hassan,satōwuhʸum.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03657.mp3,,twenty-seventh,satōwuhʸum
n.,uchicago_S_Hassan,satsattatʰ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03658.mp3,,seventy-seven,satsattatʰ
adj.,uchicago_S_Hassan,satsǝtatʰʸum.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03659.mp3,,seventy-seventh,satsǝtatʰʸum
n.,uchicago_S_Hassan,satšītʰ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03660.mp3,,eighty-seven,satšītʰ
adj.,uchicago_S_Hassan,satšītʸum.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03661.mp3,,eighty-seventh,satšītʸum
n.,uchicago_S_Hassan,sattə̄jih.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03662.mp3,,forty-seven,sattə̄jih
adj.,uchicago_S_Hassan,sattə̄jihʸum.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03663.mp3,,forty-seventh,sattə̄jihʸum
n.m.,uchicago_S_Hassan,satut.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03664.mp3,,Lapwing,satut
n.,uchicago_S_Hassan,satwanzah.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03665.mp3,,fifty-seven,satwanzah
adj.,uchicago_S_Hassan,satwanzihʸum.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03666.mp3,,fifty-seventh,satwanzihʸum
adj.,uchicago_S_Hassan,satʸum.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03667.mp3,,seventh,satʸum
n.,uchicago_S_Hassan,šatιrut.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03668.mp3,,"discord, dissonance, argument, dispute, disagreement",šatιrut
n.,uchicago_S_Hassan,satιtrιh.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03669.mp3,,thirty-seven,satιtrιh
adj.,uchicago_S_Hassan,satιtrιhʸum.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03670.mp3,,thirty-seventh,satιtrιhʸum
v.,uchicago_S_Hassan,sawāl karun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03671.mp3,,"to question, ask, probe",sawāl karun
n.m.,uchicago_S_Hassan,sawāl.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03672.mp3,,question,sawāl
n.m.,uchicago_S_Hassan,sāwan.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03673.mp3,,July,sāwan
v.,uchicago_S_Hassan,sawār sapdun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03674.mp3,,to ride,sawār sapdun
n.m.,uchicago_S_Hassan,sawār.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03675.mp3,,rider,sawār
v.,uchicago_S_Hassan,sāwun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03676.mp3,,to put to sleep,sāwun
n.f.,uchicago_S_Hassan,šay.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03677.mp3,,"place, space, dwelling",šay
n.m.,uchicago_S_Hassan,sāzandar.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03678.mp3,,musician,sāzandar
n.f.,uchicago_S_Hassan,sɔ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03679.mp3,,she,sɔ
adj.,uchicago_S_Hassan,šɔd.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03680.mp3,,"straightforward, innocent, pure",šɔd
n.f.,uchicago_S_Hassan,sɔkʰ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03681.mp3,,"peace, stability, calm, quiet, freedom from strife",sɔkʰ
n.m.,uchicago_S_Hassan,sahav.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03682.mp3,,"error, mistake, blunder, fault",sahav
n.m.,uchicago_S_Hassan,sɔn.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03683.mp3,,gold,sɔn
v.,uchicago_S_Hassan,šɔⁿgun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03684.mp3,,"to sleep, be asleep, take a nap",šɔⁿgun
adj.,uchicago_S_Hassan,sɔnhə̄r.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03685.mp3,,golden,sɔnhə̄r
n.m.,uchicago_S_Hassan,sɔnur.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03686.mp3,,goldsmith,sɔnur
n.m.,uchicago_S_Hassan,sɔrma.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03687.mp3,,antimony,sɔrma
n.,uchicago_S_Hassan,še.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03688.mp3,,six,še
n.,uchicago_S_Hassan,šecʰ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03689.mp3,,information,šecʰ
n.f.,uchicago_S_Hassan,šecʰ kʰabar.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03690.mp3,,"information, reports",šecʰ kʰabar
n.m.,uchicago_S_Hassan,sehetʰ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03691.mp3,,"health, strength, physical condition, fitness",sehetʰ
adj.,uchicago_S_Hassan,sǝhi.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03692.mp3,,"accurate, true, proper, correct, exact, right",sǝhi
n.f.,uchicago_S_Hassan,šehrī-šām.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03693.mp3,,šyria,šehrī-šām
n.f.,uchicago_S_Hassan,sekʰ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03694.mp3,,sand,sekʰ
adj.,uchicago_S_Hassan,šǝkīl.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03695.mp3,,"beautiful, good-looking, gorgeous, fine-looking, attractive, handsome",šǝkīl
n.m.,uchicago_S_Hassan,šiv.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03696.mp3,,name of the third god of the Hindū,šiv
n.f.,uchicago_S_Hassan,cuṭʰkinʸ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03697.mp3,,"wedge, bolt, bar",cuṭʰkinʸ
v.,uchicago_S_Hassan,sǝlib diyun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03698.mp3,,crucify,sǝlib diyun
n.m.,uchicago_S_Hassan,šeⁿk.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03699.mp3,,shell,šeⁿk
n.m.,uchicago_S_Hassan,sanyə̄s.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03700.mp3,,ascetic,sanyə̄s
n.m.,uchicago_S_Hassan,šeranwōl.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03701.mp3,,repairer,šeranwōl
n.f.,uchicago_S_Hassan,šiva.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03702.mp3,,name of Hidu goddess Siva’s wife,šiva
n.,uchicago_S_Hassan,šerīk.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03703.mp3,,"accomplice, assistant, collaborator, partner",šerīk
n.m.,uchicago_S_Hassan,šav.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03704.mp3,,a dead body,šav
adj.,uchicago_S_Hassan,šǝrmindi.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03705.mp3,,"ashamed, humiliated, sorry",šǝrmindi
v.,uchicago_S_Hassan,šērun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03706.mp3,,"accomplish, get done, realize, do, finish, carry out, undertake, complete",šērun
n.m.,uchicago_S_Hassan,šūʦʰ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03707.mp3,,"cleaning, cleansing, purifying",šūʦʰ
n.,uchicago_S_Hassan,šūʦar.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03708.mp3,,"the condition of being pure, cleanness, purity",šūʦar
n.m.,uchicago_S_Hassan,sǝrvι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03709.mp3,,cypress,sǝrvι
n.m.,uchicago_S_Hassan,šarιt.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03710.mp3,,"condition, term, word, prerequisite, requirement, specification, demand, bet",šarιt
n.f.,uchicago_S_Hassan,ses.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03711.mp3,,"tumor, growth",ses
n.m.,uchicago_S_Hassan,šeštur.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03712.mp3,,iron,šeštur
n.,uchicago_S_Hassan,sǝtamber.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03713.mp3,,September,sǝtamber
n.m.,uchicago_S_Hassan,šētān.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03714.mp3,,"devil, fiend, evil spirit, mischievous sprite",šētān
n.,uchicago_S_Hassan,šēṭʰ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03715.mp3,,sixty,šēṭʰ
v.,uchicago_S_Hassan,seṭʰā āsun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03716.mp3,,"abound to, be plentiful",seṭʰā āsun
adj.,uchicago_S_Hassan,seṭʰā boḍ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03717.mp3,,"enormous, huge, vast, gigantic",seṭʰā boḍ
adv.,uchicago_S_Hassan,seṭʰā laṭi.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03718.mp3,,"many times, repeatedly again and again over and over persistently",seṭʰā laṭi
n.f.,uchicago_S_Hassan,šetιrōzι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03719.mp3,,"the conduct of an enemy, opposition",šetιrōzι
adv.,uchicago_S_Hassan,seṭʰā.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03720.mp3,,"very, enormously, incredibly, exceedingly, especially",seṭʰā
n.f.,uchicago_S_Hassan,šetιrutʰ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03721.mp3,,"enmity, hostility, spite, discord",šetιrutʰ
adv.,uchicago_S_Hassan,sə̄tʰ-sə̄tʰ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03722.mp3,,"abreast, side by side, alongside each other",sə̄tʰ-sə̄tʰ
adj.,uchicago_S_Hassan,šēṭʰʸum.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03723.mp3,,sixtieth,šēṭʰʸum
n.f.,uchicago_S_Hassan,sǝtrǝⁿḍ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03724.mp3,,"mat, floor covering, flooring carpet",sǝtrǝⁿḍ
n.,uchicago_S_Hassan,šetwuh.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03725.mp3,,twenty-six,šetwuh
adj.,uchicago_S_Hassan,šetwuhʸum.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03726.mp3,,twenty-sixth,šetwuhʸum
n.m.,uchicago_S_Hassan,šitur.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03727.mp3,,a kind of obstinate beggar,šitur
n.m.,uchicago_S_Hassan,šētāni.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03728.mp3,,"a wicked fellow, a rascal",šētāni
n.,uchicago_S_Hassan,šeyšītʰ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03729.mp3,,eighty-six,šeyšītʰ
adj.,uchicago_S_Hassan,šeyšītʰʸum.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03730.mp3,,eighty-sixth,šeyšītʰʸum
n.,uchicago_S_Hassan,šeytrιh.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03731.mp3,,thirty-six,šeytrιh
adj.,uchicago_S_Hassan,šeytrιhʸum.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03732.mp3,,thirty-sixth,šeytrιhʸum
n.,uchicago_S_Hassan,šeytə̄jih.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03733.mp3,,forty-six,šeytə̄jih
adj.,uchicago_S_Hassan,šeytə̄jihʸum.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03734.mp3,,forty-sixth,šeytə̄jihʸum
adj.,uchicago_S_Hassan,šeyum.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03735.mp3,,sixth,šeyum
v.,uchicago_S_Hassan,shūbun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03736.mp3,,"suit, match, fit, be appropriate, look good on",shūbun
n.f.,uchicago_S_Hassan,šigāf.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03737.mp3,,"fissure, crack",šigāf
adj.,uchicago_S_Hassan,šikamdār.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03738.mp3,,"pregnant, with child, expectant, expecting, heavy with child",šikamdār
v.,uchicago_S_Hassan,šikār karun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03739.mp3,,to hunt,šikār karun
n.,uchicago_S_Hassan,šikār.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03740.mp3,,"hunting prey, victim",šikār
n.m.,uchicago_S_Hassan,šikə̄r.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03741.mp3,,hunter,šikə̄r
n.,uchicago_S_Hassan,šikas.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03742.mp3,,"misfortune, bad luck, hard luck",šikas
adj.,uchicago_S_Hassan,šikaslad.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03743.mp3,,"unlucky, fateful, ill-fated, unsuccessful, ill-omened",šikaslad
adj.,uchicago_S_Hassan,šikas ladin.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03744.mp3,,"unlucky, unsuccessful, wretched, inauspicious, ill-fated, star-crossed",šikas ladin
n.m.,uchicago_S_Hassan,šikast diyun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03745.mp3,,"defeat, downfall, overpower",šikast diyun
adj.,uchicago_S_Hassan,šikastι kʰovmut.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03746.mp3,,"defeated, beaten, conquered, subjugated, vanquished",šikastι kʰovmut
v.,uchicago_S_Hassan,šikastι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03747.mp3,,"beat, overcome, conquer, defeat",šikastι
n.f.,uchicago_S_Hassan,šikə̄r.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03748.mp3,,boat,šikə̄r
n.,uchicago_S_Hassan,kʰͻṭ sikι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03749.mp3,,"rejected coins, rejected things",kʰͻṭ sikι
n.f.,uchicago_S_Hassan,šitulʸ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03750.mp3,,"small pox, adisease",šitulʸ
n.f.,uchicago_S_Hassan,sιhinʸ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03751.mp3,,lioness,sιhinʸ
n.f.,uchicago_S_Hassan,šιtulʸ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03752.mp3,,"smallpox, a disease",šιtulʸ
n.,uchicago_S_Hassan,šīn.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03753.mp3,,"snow, snowfall",šīn
v.,uchicago_S_Hassan,sinjə̄f.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03754.mp3,,"hem, turn-up, fold, edging",sinjə̄f
n.,uchicago_S_Hassan,šinι wῑnʸ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03755.mp3,,snow-water,šinι wῑnʸ
n.m.,uchicago_S_Hassan,sīnι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03756.mp3,,"bosom, chest",sīnι
n.m.,uchicago_S_Hassan,sipah.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03757.mp3,,constable,sipah
n.m.,uchicago_S_Hassan,sipahsalār.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03758.mp3,,"soldier, warrior",sipahsalār
n.,uchicago_S_Hassan,sipar.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03759.mp3,,"shield, armor, defense",sipar
n.f.,uchicago_S_Hassan,sīr.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03760.mp3,,brick,sīr
n.m.,uchicago_S_Hassan,sir.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03761.mp3,,secret,sir
n.m.,uchicago_S_Hassan,sirāj.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03762.mp3,,one who deals in using of leather to make saddle for horse riders or bicycle etc,sirāj
n.f.,uchicago_S_Hassan,sīrat.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03763.mp3,,"character, nature, identity, appearance",sīrat
adj.,uchicago_S_Hassan,šīrgarm.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03764.mp3,,lukewarm,šīrgarm
n.f.,uchicago_S_Hassan,širīn.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03765.mp3,,traditional sweets of Kashmir made of sugar,širīn
n.f.,uchicago_S_Hassan,šišergāⁿṭ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03766.mp3,,icicle,šišergāⁿṭ
n.f.,uchicago_S_Hassan,šīši bͻtal.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03767.mp3,,"phial, small bottle",šīši bͻtal
n.m.,uchicago_S_Hassan,šīšι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03768.mp3,,"mirror, specs, spectacle",šīšι
n.,uchicago_S_Hassan,sitam.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03769.mp3,,"tyranny, oppression, autocracy, cruelty, domination",sitam
n.m.,uchicago_S_Hassan,sitārι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03770.mp3,,star,sitārι
n.,uchicago_S_Hassan,šītʰ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03771.mp3,,eighty,šītʰ
adj.,uchicago_S_Hassan,šiṭʰal.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03772.mp3,,"frigid, cold, frosty, chilly, freezing",šiṭʰal
v.,uchicago_S_Hassan,šiṭʰrun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03773.mp3,,"congeal, set, clot, coagulate, thicken, solidify, harden, gel",šiṭʰrun
v.,uchicago_S_Hassan,šiṭʰun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03774.mp3,,freeze,šiṭʰun
adj.,uchicago_S_Hassan,šītʰʸum.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/03775.mp3,,eightieth,šītʰʸum
